onset	duration	Subject	sample	trial_type	response_time	stimulus	run
334.368	5	32	1928539	selfTraitBlock	1.503	"jealous, petty"	3
343.377	5	32	1937548	selfTraitBlock	0.881	"spontaneous, adventuresome"	3
358.386	5	32	1952557	selfTraitBlock	1.994	"relaxed, handles stress well"	3
369.395	5	32	1963566	selfTraitBlock	1.736	"cooperative, enjoying working with others"	3
378.404	5	32	1972575	selfTraitBlock	1.566	"hurried, impatient"	3
385.412	5	32	1979583	selfTraitBlock	1.247	unsatisfied with the way things are	3
396.421	5	32	1990592	selfTraitBlock	1.18	romantic or charming	3
409.43	5	32	2003601	selfRoleBlock	2.785	gives others in the group false hope	3
420.448	5	32	2014619	selfRoleBlock	1.976	counsels others in difficult life decisions	3
429.457	5	32	2023628	selfRoleBlock	2.613	motivates others to a common goal	3
440.474	5	32	2034645	selfRoleBlock	2.198	advises the group on strategy in competitions and games	3
449.491	5	32	2043662	selfRoleBlock	1.923	shames group members for their mistakes	3
460.5	5	32	2054671	selfGroupBlock	2.268	nerds	3
469.509	5	32	2063680	selfGroupBlock	1.042	Jewish	3
480.518	5	32	2074689	selfGroupBlock	0.928	liberals	3
489.526	5	32	2083697	selfGroupBlock	1.158	Canadians	3
496.535	5	32	2090706	selfGroupBlock	1.525	hipsters	3
1.001	5	32	2224930	friendTraitBlock	2.27	gets nervous and anxious easily	4
12.01	5	32	2235939	friendTraitBlock	1.43	hedonistic and pleasure seeking	4
21.019	5	32	2244948	friendTraitBlock	1.326	happy and cheerful	4
28.027	5	32	2251956	friendTraitBlock	1.195	"trustworthy, faithful"	4
37.045	5	32	2260974	friendTraitBlock	1.94	"unathletic, weak, or physically limited in some fashion"	4
52.054	5	32	2275983	selfRoleBlock	1.973	creates rules for the group	4
61.063	5	32	2284992	selfRoleBlock	2.425	helps others find romantic partners	4
68.08	5	32	2292009	selfRoleBlock	1.569	provides emotional support to the group	4
77.088	5	32	2301017	selfRoleBlock	1.771	cleans and tidies up after others	4
88.106	5	32	2312035	selfRoleBlock	2.636	helps people with physically demanding tasks	4
103.115	5	32	2327044	friendGroupBlock	1.748	conservatives	4
112.124	5	32	2336053	friendGroupBlock	1.309	Black	4
123.133	5	32	2347062	friendGroupBlock	1.963	Muslims	4
134.141	5	32	2358070	friendGroupBlock	1.363	women	4
143.15	5	32	2367079	friendGroupBlock	0.784	Middle Eastern	4
154.159	5	32	2378088	friendRoleBlock	3.094	helps others find romantic partners	4
163.168	5	32	2387097	friendRoleBlock	1.759	motivates others to a common goal	4
170.185	5	32	2394114	friendRoleBlock	2.221	excludes unpopular or unwanted others from the group	4
179.194	5	32	2403123	friendRoleBlock	3.523	reminds others of their obligations	4
190.203	5	32	2414132	friendRoleBlock	2.632	tutors others in the group	4
205.212	5	32	2429141	selfTraitBlock	2.378	healthy and fit	4
212.221	5	32	2436150	selfTraitBlock	1.816	"perverse, having unhealthy habits"	4
223.23	5	32	2447159	selfTraitBlock	2.227	arrogant or full of themselves	4
232.238	5	32	2456167	selfTraitBlock	1.618	clever and cunning	4
241.247	5	32	2465176	selfTraitBlock	2.411	apathetic or indifferent	4
256.256	5	32	2480185	friendRoleBlock	2.748	gives others in the group false hope	4
267.274	5	32	2491203	friendRoleBlock	2.062	advises the group on strategy in competitions and games	4
276.291	5	32	2500220	friendRoleBlock	2.183	asks questions when the group is confused	4
283.308	5	32	2507237	friendRoleBlock	3.593	keeps the group from dangerous or risky ventures	4
294.317	5	32	2518246	friendRoleBlock	1.867	throws parties for the group	4
307.326	5	32	2531255	selfTraitBlock	2.787	"artistic, appreciating aesthetics"	4
318.335	5	32	2542264	selfTraitBlock	1.826	"dull, unintelligent"	4
325.343	5	32	2549272	selfTraitBlock	1.503	"compliant, submissive"	4
334.352	5	32	2558281	selfTraitBlock	1.895	finds fault with others	4
345.361	5	32	2569290	selfTraitBlock	2.164	"blunt, no-nonsense"	4
358.37	5	32	2582299	friendTraitBlock	2.83	"blunt, no-nonsense"	4
365.379	5	32	2589308	friendTraitBlock	1.798	"artistic, appreciating aesthetics"	4
376.388	5	32	2600317	friendTraitBlock	1.626	"jealous, petty"	4
387.397	5	32	2611326	friendTraitBlock	1.432	cold and aloof	4
396.406	5	32	2620335	friendTraitBlock	1.085	"dull, unintelligent"	4
409.415	5	32	2633344	selfGroupBlock	1.932	Black	4
416.423	5	32	2640352	selfGroupBlock	1.14	men	4
427.432	5	32	2651361	selfGroupBlock	2.002	women	4
438.441	5	32	2662370	selfGroupBlock	1.78	fraternity or sorority members	4
447.45	5	32	2671379	selfGroupBlock	0.882	Buddhists	4
460.459	5	32	2684388	selfRoleBlock	2.838	leads the group	4
471.468	5	32	2695397	selfRoleBlock	2.131	helps others find their aspirations	4
478.485	5	32	2702414	selfRoleBlock	1.432	challenges the morals and norms of the group	4
487.494	5	32	2711423	selfRoleBlock	3.062	barters with others on behalf of the group	4
496.503	5	32	2720432	selfRoleBlock	1.67	shares study notes with others	4
1.001	5	34	646658	selfTraitBlock	6.283	"blunt, no-nonsense"	1
12.001	5	34	657658	selfTraitBlock	2.405	cold and aloof	1
21.01	5	34	666667	selfTraitBlock	1.858	"compliant, submissive"	1
30.019	5	34	675676	selfTraitBlock	4.625	"promiscuous, sleeping around a lot"	1
41.028	5	34	686685	selfTraitBlock	1.685	"cooperative, enjoying working with others"	1
52.037	5	34	697694	selfGroupBlock	3.836	conservatives	1
59.045	5	34	704702	selfGroupBlock	1.066	humanities majors	1
70.054	5	34	715711	selfGroupBlock	3.232	Christians	1
79.063	5	34	724720	selfGroupBlock	1.523	fraternity or sorority members	1
90.072	5	34	735729	selfGroupBlock	1.034	Black	1
103.081	5	34	748738	friendTraitBlock	3.395	"jealous, petty"	1
112.09	5	34	757747	friendTraitBlock	3.372	unsatisfied with the way things are	1
119.107	5	34	764764	friendTraitBlock	3.908	"careful about doing things the right way, meticulous"	1
128.124	5	34	773781	friendTraitBlock	4.014	"emotionally needy, craving affirmation or attention"	1
139.133	5	34	784790	friendTraitBlock	2.394	"brave, courageous"	1
154.142	5	34	799799	selfRoleBlock	3.141	helps others find romantic partners	1
165.159	5	34	810816	selfRoleBlock	4.349	hoards the group's resources for the future	1
174.176	5	34	819833	selfRoleBlock	1.754	organizes and coordinates the group's plans	1
185.185	5	34	830842	selfRoleBlock	2.133	motivates others to a common goal	1
192.194	5	34	837851	selfRoleBlock	1.331	tutors others in the group	1
205.203	5	34	850860	friendTraitBlock	3.526	"persuasive, articulate and even eloquent"	1
214.212	5	34	859869	friendTraitBlock	1.777	gets nervous and anxious easily	1
225.221	5	34	870878	friendTraitBlock	3.626	hedonistic and pleasure seeking	1
232.23	5	34	877887	friendTraitBlock	1.183	healthy and fit	1
243.247	5	34	888904	friendTraitBlock	5.092	"unathletic, weak, or physically limited in some fashion"	1
256.248	5	34	901905	selfRoleBlock	2.761	cleans and tidies up after others	1
265.265	5	34	910922	selfRoleBlock	1.541	challenges the morals and norms of the group	1
274.274	5	34	919931	selfRoleBlock	2.19	gives others in the group false hope	1
285.282	5	34	930939	selfRoleBlock	3.421	ensures others follow the group's rules	1
296.291	5	34	941948	selfRoleBlock	2.467	helps others find their aspirations	1
307.3	5	34	952957	friendRoleBlock	4.98	deceives others in the group for amusement or pleasure	1
316.317	5	34	961974	friendRoleBlock	1.478	loosens up the group	1
327.326	5	34	972983	friendRoleBlock	1.206	entertains the group	1
336.344	5	34	982001	friendRoleBlock	4.165	counsels others in difficult life decisions	1
343.361	5	34	989018	friendRoleBlock	3.06	asks questions when the group is confused	1
358.37	5	34	1004027	friendRoleBlock	4.187	helps people with physically demanding tasks	1
365.387	5	34	1011044	friendRoleBlock	2.453	gives others in the group false hope	1
374.396	5	34	1020053	friendRoleBlock	1.587	helps others find romantic partners	1
385.413	5	34	1031070	friendRoleBlock	3.119	divides up and assigns others to tasks	1
394.422	5	34	1040079	friendRoleBlock	1.632	ensures others follow the group's rules	1
409.431	5	34	1055088	selfTraitBlock	2.74	finds fault with others	1
418.44	5	34	1064097	selfTraitBlock	2.115	apathetic or indifferent	1
429.448	5	34	1075105	selfTraitBlock	1.896	hedonistic and pleasure seeking	1
440.457	5	34	1086114	selfTraitBlock	2.141	perseverant until the task is finished	1
447.466	5	34	1093123	selfTraitBlock	2.939	"relaxed, handles stress well"	1
460.475	5	34	1106132	friendGroupBlock	1.785	Black	1
471.484	5	34	1117141	friendGroupBlock	1.38	Canadians	1
480.493	5	34	1126150	friendGroupBlock	1.072	Buddhists	1
487.502	5	34	1133159	friendGroupBlock	0.984	humanities majors	1
496.51	5	34	1142167	friendGroupBlock	0.841	Muslims	1
1.001	5	34	1227522	friendRoleBlock	3.982	throws parties for the group	2
10.018	5	34	1236539	friendRoleBlock	2.525	keeps the group from dangerous or risky ventures	2
17.035	5	34	1243556	friendRoleBlock	4	excludes unpopular or unwanted others from the group	2
28.052	5	34	1254573	friendRoleBlock	4	barters with others on behalf of the group	2
37.07	5	34	1263591	friendRoleBlock	3.525	ensures others in the group act morally	2
52.079	5	34	1278600	friendTraitBlock	3.51	"spontaneous, adventuresome"	2
61.088	5	34	1287609	friendTraitBlock	2.036	arrogant or full of themselves	2
72.097	5	34	1298618	friendTraitBlock	2.505	"passionate, opinionated"	2
83.105	5	34	1309626	friendTraitBlock	1.57	happy and cheerful	2
90.122	5	34	1316643	friendTraitBlock	1.946	"promiscuous, sleeping around a lot"	2
103.132	5	34	1329653	friendRoleBlock	4.131	motivates others to a common goal	2
112.14	5	34	1338661	friendRoleBlock	1.804	keeps others on schedule	2
123.158	5	34	1349679	friendRoleBlock	2.687	reminds others of their obligations	2
134.175	5	34	1360696	friendRoleBlock	2.529	hoards the group's resources for the future	2
143.184	5	34	1369705	friendRoleBlock	2.906	resolves conflicts in the group	2
154.193	5	34	1380714	selfRoleBlock	3.024	advises the group on strategy in competitions and games	2
163.21	5	34	1389731	selfRoleBlock	1.915	asks questions when the group is confused	2
172.227	5	34	1398748	selfRoleBlock	1.463	provides emotional support to the group	2
183.236	5	34	1409757	selfRoleBlock	1.454	keeps others on schedule	2
194.245	5	34	1420766	selfRoleBlock	1.34	discovers new knowledge for the group	2
205.254	5	34	1431775	selfTraitBlock	1.512	"passionate, opinionated"	2
216.263	5	34	1442784	selfTraitBlock	1.588	arrogant or full of themselves	2
227.272	5	34	1453793	selfTraitBlock	3.012	gets nervous and anxious easily	2
234.28	5	34	1460801	selfTraitBlock	1.903	"brave, courageous"	2
243.297	5	34	1469818	selfTraitBlock	3.814	"persuasive, articulate and even eloquent"	2
256.306	5	34	1482827	friendTraitBlock	3.028	greedy or power-hungry	2
267.324	5	34	1493845	friendTraitBlock	2.42	"confident, secure in themselves"	2
278.333	5	34	1504854	friendTraitBlock	1.836	"relaxed, handles stress well"	2
285.35	5	34	1511871	friendTraitBlock	2.427	"perverse, having unhealthy habits"	2
294.359	5	34	1520880	friendTraitBlock	2.348	"callous, caring little for others"	2
307.368	5	34	1533889	friendGroupBlock	2.117	Middle Eastern	2
316.376	5	34	1542897	friendGroupBlock	2.211	liberals	2
325.385	5	34	1551906	friendGroupBlock	0.865	students	2
336.394	5	34	1562915	friendGroupBlock	2.727	Asian	2
343.403	5	34	1569924	friendGroupBlock	2.968	stoners	2
358.412	5	34	1584933	selfGroupBlock	2.442	men	2
369.421	5	34	1595942	selfGroupBlock	1.138	hipsters	2
380.43	5	34	1606951	selfGroupBlock	1.13	Buddhists	2
389.439	5	34	1615960	selfGroupBlock	1.103	Middle Eastern	2
398.447	5	34	1624968	selfGroupBlock	1.285	nerds	2
409.456	5	34	1635977	selfTraitBlock	3.165	happy and cheerful	2
420.474	5	34	1646995	selfTraitBlock	3.34	"artistic, appreciating aesthetics"	2
431.491	5	34	1658012	selfTraitBlock	2.599	"careful about doing things the right way, meticulous"	2
440.5	5	34	1667021	selfTraitBlock	1.577	considerate and kind	2
447.517	5	34	1674038	selfTraitBlock	1.902	"sentimental and sensitive, experiencing emotions strongly"	2
460.526	5	34	1687047	selfRoleBlock	2.403	keeps the group from dangerous or risky ventures	2
469.543	5	34	1696064	selfRoleBlock	1.743	finds new opportunities for the group	2
480.552	5	34	1707073	selfRoleBlock	1.726	ensures others in the group act morally	2
487.569	5	34	1714090	selfRoleBlock	2.581	deceives others in the group for amusement or pleasure	2
496.569	5	34	1723090	selfRoleBlock	2.735	loosens up the group	2
1.001	5	34	1820054	selfTraitBlock	2.778	"trustworthy, faithful"	3
12.018	5	34	1831071	selfTraitBlock	2.684	"emotionally needy, craving affirmation or attention"	3
19.027	5	34	1838080	selfTraitBlock	2.557	"outgoing, sociable"	3
28.036	5	34	1847089	selfTraitBlock	1.623	"callous, caring little for others"	3
39.045	5	34	1858098	selfTraitBlock	1.444	"depressed, blue"	3
52.054	5	34	1871107	selfGroupBlock	2.992	liberals	3
61.063	5	34	1880116	selfGroupBlock	0.865	Canadians	3
70.071	5	34	1889124	selfGroupBlock	0.932	women	3
81.08	5	34	1900133	selfGroupBlock	1.049	White	3
92.089	5	34	1911142	selfGroupBlock	0.8	Asian	3
103.098	5	34	1922151	friendGroupBlock	1.984	Christians	3
112.107	5	34	1931160	friendGroupBlock	1.002	White	3
119.116	5	34	1938169	friendGroupBlock	1.145	commuter students	3
130.125	5	34	1949178	friendGroupBlock	1.953	conservatives	3
141.134	5	34	1960187	friendGroupBlock	1.972	hipsters	3
154.143	5	34	1973196	friendRoleBlock	2.327	attacks others who harm the group	3
163.16	5	34	1982213	friendRoleBlock	1.413	challenges the morals and norms of the group	3
172.169	5	34	1991222	friendRoleBlock	1.86	finds new opportunities for the group	3
183.186	5	34	2002239	friendRoleBlock	3.055	engages others to be active and fit	3
190.195	5	34	2009248	friendRoleBlock	1.431	creates rules for the group	3
205.204	5	34	2024257	friendTraitBlock	2.917	finds fault with others	3
212.212	5	34	2031265	friendTraitBlock	3.798	reckless and impulsive	3
221.221	5	34	2040274	friendTraitBlock	1.101	"outgoing, sociable"	3
232.23	5	34	2051283	friendTraitBlock	3.073	"hurried, impatient"	3
243.239	5	34	2062292	friendTraitBlock	2.87	"blunt, no-nonsense"	3
256.248	5	34	2075301	selfRoleBlock	2.305	leads the group	3
263.257	5	34	2082310	selfRoleBlock	3.869	counsels others in difficult life decisions	3
274.266	5	34	2093319	selfRoleBlock	1.353	barters with others on behalf of the group	3
283.275	5	34	2102328	selfRoleBlock	1.811	shares gossip with the group	3
292.283	5	34	2111336	selfRoleBlock	3.783	engages others to be active and fit	3
307.292	5	34	2126345	selfRoleBlock	2.794	creates rules for the group	3
314.31	5	34	2133363	selfRoleBlock	1.974	maintains the group's traditions and rituals	3
323.318	5	34	2142371	selfRoleBlock	1.883	reminds others of their obligations	3
332.327	5	34	2151380	selfRoleBlock	2.048	throws parties for the group	3
343.336	5	34	2162389	selfRoleBlock	2.226	divides up and assigns others to tasks	3
358.345	5	34	2177398	selfTraitBlock	3.574	unsatisfied with the way things are	3
369.363	5	34	2188416	selfTraitBlock	2.423	"unathletic, weak, or physically limited in some fashion"	3
380.371	5	34	2199424	selfTraitBlock	2.49	"prone to boredom, listless"	3
389.38	5	34	2208433	selfTraitBlock	1.392	clever and cunning	3
396.397	5	34	2215450	selfTraitBlock	1.145	"confident, secure in themselves"	3
409.406	5	34	2228459	friendRoleBlock	3.483	shares study notes with others	3
418.423	5	34	2237476	friendRoleBlock	2.432	challenges others' authority in the group	3
429.441	5	34	2248494	friendRoleBlock	2.188	provides emotional support to the group	3
440.458	5	34	2259511	friendRoleBlock	1.7	organizes and coordinates the group's plans	3
449.467	5	34	2268520	friendRoleBlock	3.456	cleans and tidies up after others	3
460.476	5	34	2279529	friendTraitBlock	4	"artistic, appreciating aesthetics"	3
471.485	5	34	2290538	friendTraitBlock	4	clever and cunning	3
478.493	5	34	2297546	friendTraitBlock	2.263	"dull, unintelligent"	3
489.502	5	34	2308555	friendTraitBlock	1.795	considerate and kind	3
498.511	5	34	2317564	friendTraitBlock	1.749	cold and aloof	3
1	5	34	2415244	selfTraitBlock	3.809	greedy or power-hungry	4
10.009	5	34	2424253	selfTraitBlock	1.381	"jealous, petty"	4
19.018	5	34	2433262	selfTraitBlock	0.949	healthy and fit	4
30.027	5	34	2444271	selfTraitBlock	1.738	"hurried, impatient"	4
41.036	5	34	2455280	selfTraitBlock	2.318	romantic or charming	4
52.045	5	34	2466289	selfGroupBlock	1.189	commuter students	4
63.054	5	34	2477298	selfGroupBlock	0.941	stoners	4
72.063	5	34	2486307	selfGroupBlock	0.923	students	4
83.072	5	34	2497316	selfGroupBlock	1.183	Jewish	4
92.08	5	34	2506324	selfGroupBlock	0.738	Muslims	4
103.089	5	34	2517333	selfRoleBlock	3.033	lets others in the group take advantage of them	4
110.098	5	34	2524342	selfRoleBlock	1.9	shames group members for their mistakes	4
121.107	5	34	2535351	selfRoleBlock	2.349	challenges others' authority in the group	4
130.116	5	34	2544360	selfRoleBlock	2.031	entertains the group	4
